ts,chain,address,symbol,binance_symbol,binance_base_asset,binance_match_type,label,pump_score,dump_score,anomaly_score,smart_money_score,risk_score,reasons
2026-04-29T23:40:51+00:00,optimism,0x1f32b1c2345538c0c6f582fcb022739c4a194ebb,wstETH,,,,watch,27.88,0.42,23.71,15.0,0.0,buy_pressure
2026-04-29T23:40:51+00:00,optimism,0x4200000000000000000000000000000000000042,OP,,,,watch,20.19,6.38,25.7,10.0,25.0,buy_pressure;risk:mintable
2026-04-29T23:40:51+00:00,optimism,0x9560e827af36c94d2ac33a39bce1fe78631088db,VELO,,,,watch,0.0,6.25,1.62,0.0,25.0,risk:mintable
2026-04-29T23:40:51+00:00,optimism,0x4200000000000000000000000000000000000006,WETH,,,,watch,1.2,0.0,2.29,0.0,0.0,normal_watch
2026-04-29T23:40:51+00:00,optimism,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,,,,watch,0.19,0.0,0.74,0.0,0.0,normal_watch
