ts,chain,address,symbol,binance_symbol,binance_base_asset,binance_match_type,label,pump_score,dump_score,anomaly_score,smart_money_score,risk_score,reasons
2026-04-27T19:25:56+00:00,arbitrum,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,WBTC,,,,whale_accumulation,70.51,2.09,42.9,15.0,0.0,whale_accumulation;buy_pressure
2026-04-27T19:25:56+00:00,arbitrum,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,,,,whale_accumulation,68.32,1.66,40.34,15.0,0.0,whale_accumulation;buy_pressure
2026-04-27T19:25:56+00:00,arbitrum,0x912ce59144191c1204e64559fe8253a0e49e6548,ARB,,,,watch,26.22,2.53,24.01,15.0,0.0,buy_pressure
2026-04-27T19:25:56+00:00,arbitrum,0x94fcd9c18f99538c0f7c61c5500ca79f0d5c4dab,KIMA,,,,watch,2.28,14.42,25.06,0.0,12.0,risk:thin_liquidity
2026-04-27T19:25:56+00:00,arbitrum,0xb934beb34966fc73a624ecc71f4e8fe77498c5fc,NERMIN,,,,watch,16.93,0.0,24.58,0.0,0.0,normal_watch
2026-04-27T19:25:56+00:00,arbitrum,0x97e66d3c4d5bcd7c64e3e55af28544c9addf9281,CAPX,,,,watch,11.06,3.11,15.57,0.0,0.0,normal_watch
2026-04-27T19:25:56+00:00,arbitrum,0x4b220e0a141c5ff5362569939bb4ba7b5c32b0aa,ORMVKG,,,,watch,11.85,3.0,11.47,6.77,12.0,buy_pressure;risk:thin_liquidity
2026-04-27T19:25:56+00:00,arbitrum,0x0c1c1c109fe34733fca54b82d7b46b75cfb71f6e,CHIP,,,,watch,5.19,2.64,8.16,0.0,0.0,normal_watch
2026-04-27T19:25:56+00:00,arbitrum,0x25118290e6a5f4139381d072181157035864099d,RAIN,,,,watch,5.56,0.7,6.98,0.0,0.0,normal_watch
2026-04-27T19:25:56+00:00,arbitrum,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,WETH,,,,watch,2.48,1.67,4.49,0.0,0.0,normal_watch
