ts,chain,address,symbol,binance_symbol,binance_base_asset,binance_match_type,label,pump_score,dump_score,anomaly_score,smart_money_score,risk_score,reasons
2026-04-28T21:34:39+00:00,optimism,0x1f32b1c2345538c0c6f582fcb022739c4a194ebb,wstETH,,,,watch,27.22,0.35,25.9,15.0,0.0,buy_pressure
2026-04-28T21:34:39+00:00,zksync,0xbd4372e44c5ee654dd838304006e1f0f69983154,NODL,,,,watch,9.22,6.25,13.89,4.62,25.0,buy_pressure;risk:mintable
2026-04-28T21:34:39+00:00,optimism,0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1,WLD,,,,watch,0.0,12.5,7.89,0.0,50.0,risk:mintable;risk:freeze_authority
2026-04-28T21:34:39+00:00,optimism,0x9560e827af36c94d2ac33a39bce1fe78631088db,VELO,,,,watch,0.0,6.71,9.23,0.0,25.0,risk:mintable
2026-04-28T21:34:39+00:00,optimism,0x4200000000000000000000000000000000000042,OP,,,,watch,0.0,6.28,8.87,0.0,25.0,risk:mintable
2026-04-28T21:34:39+00:00,optimism,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,,,,watch,6.49,0.35,8.03,0.0,0.0,normal_watch
2026-04-28T21:34:39+00:00,optimism,0x4200000000000000000000000000000000000006,WETH,,,,watch,6.08,0.16,7.76,0.0,0.0,normal_watch
2026-04-28T21:34:39+00:00,zksync,0x31c2c031fdc9d33e974f327ab0d9883eae06ca4a,ZF,,,,watch,0.0,6.25,0.61,0.0,25.0,risk:mintable
2026-04-28T21:34:39+00:00,zksync,0x5aea5775959fbc2557cc8789bc1bf90a239d9a91,WETH,,,,watch,4.33,0.18,5.21,0.0,0.0,normal_watch
2026-04-28T21:34:39+00:00,zksync,0x3355df6d4c9c3035724fd0e3914de96a5a83aaf4,WETH,,,,watch,4.33,0.18,5.21,0.0,0.0,normal_watch
2026-04-28T21:34:39+00:00,optimism,0x6b0dcd77199786ffbf3dd6f4a2540cd666ce13ff,MESSA,,,,watch,2.07,0.0,4.01,0.0,0.0,normal_watch
2026-04-28T21:34:39+00:00,zksync,0x5a7d6b2f92c77fad6ccabd7ee0624e64907eaf3e,ZKX,,,,watch,0.0,1.98,2.69,0.0,0.0,normal_watch
