ts,chain,address,symbol,binance_symbol,binance_base_asset,binance_match_type,label,pump_score,dump_score,anomaly_score,smart_money_score,risk_score,reasons
2026-04-25T06:45:11+00:00,ethereum,0x66df1964d55f3ee29654fe0d23ee269118d5ea13,FAFIFU,,,,anomaly_watch,21.25,6.25,100.0,0.0,25.0,risk:freeze_authority;ml_isolation_forest_anomaly
2026-04-25T06:45:11+00:00,ethereum,0x411c794c65b3fccfb6f32e2f9daead960e297507,fukuyama,,,,anomaly_watch,17.05,45.25,88.88,0.0,37.0,risk:freeze_authority;risk:thin_liquidity;ml_isolation_forest_anomaly
2026-04-25T06:45:11+00:00,ethereum,0xb268104d863b31ec2700b9df0b2aaa93bd5b98b8,FAFIFU,,,,anomaly_watch,17.05,45.25,86.37,0.0,37.0,risk:freeze_authority;risk:thin_liquidity;ml_isolation_forest_anomaly
2026-04-25T06:45:11+00:00,ethereum,0xaff2565091e7207191dbe340b8528d02fa78d044,ASTEROID,,,,anomaly_watch,14.44,6.25,73.66,0.0,25.0,risk:freeze_authority;ml_isolation_forest_anomaly
2026-04-25T06:45:11+00:00,ethereum,0x8667ae7bc2aa346a4027eb4ce635cae54118de54,LSOT,,,,watch,17.05,45.25,65.0,0.0,37.0,risk:freeze_authority;risk:thin_liquidity
2026-04-25T06:45:11+00:00,ethereum,0xdb56282cdeb51c4263626d24dd1ddfa1bf489ae2,BUBBLE,,,,watch,21.25,42.25,65.0,0.0,25.0,risk:freeze_authority
2026-04-25T06:45:11+00:00,ethereum,0xf574d8fc32a4b7c17834d05fa6862243a702b601,ZARATHUSTRA,,,,watch,21.25,42.25,65.0,0.0,25.0,risk:freeze_authority
2026-04-25T06:45:11+00:00,ethereum,0x066020fc68ecc2fb225eaf1af765127fdf60a496,😱FZ,,,,watch,17.05,45.25,65.0,0.0,37.0,risk:freeze_authority;risk:thin_liquidity
2026-04-25T06:45:11+00:00,ethereum,0x930002fd61c4449e71765193308ce17374c559ed,fukuyama,,,,watch,21.25,42.25,65.0,0.0,25.0,risk:freeze_authority
2026-04-25T06:45:11+00:00,ethereum,0xb3a0f70c913aa04404bd177be9e20b47613830b6,AIB,,,,watch,0.0,6.25,61.29,0.0,25.0,risk:freeze_authority
2026-04-25T06:45:11+00:00,ethereum,0xdfa208bb0b811cfbb5fa3ea98ec37aa86180e668,w🍖,,,,watch,0.0,16.57,50.64,0.0,25.0,risk:freeze_authority
2026-04-25T06:45:11+00:00,ethereum,0xe4b66002e5586da0785bff17c89a183af1c13f9d,LASTMAN,,,,watch,25.49,6.25,36.59,0.0,25.0,risk:freeze_authority
2026-04-25T06:45:11+00:00,ethereum,0x69c6830405fca8dbd42dd77af2018dad39fd0143,LASTMAN,,,,watch,21.25,6.25,30.0,0.0,25.0,risk:freeze_authority
2026-04-25T06:45:11+00:00,ethereum,0xf280b16ef293d8e534e370794ef26bf312694126,ASTEROID,,,,watch,0.0,6.25,28.21,0.0,25.0,risk:freeze_authority
2026-04-25T06:45:11+00:00,ethereum,0xc7e4254a72169fdf7a2e080462724f2f642daf7e,ELIEN,,,,watch,6.38,8.02,27.92,0.0,25.0,risk:freeze_authority
2026-04-25T06:45:11+00:00,ethereum,0xa2b4c0af19cc16a6cfacce81f192b024d625817d,KISHU,,,,watch,0.0,6.25,22.98,0.0,25.0,risk:freeze_authority
2026-04-25T06:45:11+00:00,ethereum,0x4d224452801aced8b2f0aebe155379bb5d594381,APE,,,,watch,0.0,14.65,15.68,0.0,25.0,risk:freeze_authority
2026-04-25T06:45:11+00:00,ethereum,0xce82213c4bae42e1c04880ea64a53eef73e195de,FLORK,,,,watch,0.0,6.25,12.52,0.0,25.0,risk:freeze_authority
2026-04-25T06:45:11+00:00,ethereum,0x45547ab0100f5e8b158258b6d94d7586de69fc21,MYSTERY,,,,watch,0.0,10.19,10.08,0.0,25.0,risk:freeze_authority
2026-04-25T06:45:11+00:00,ethereum,0x8de39b057cc6522230ab19c0205080a8663331ef,wojak,,,,watch,0.0,8.26,8.76,0.0,25.0,risk:freeze_authority
