ts,chain,address,symbol,binance_symbol,binance_base_asset,binance_match_type,label,pump_score,dump_score,anomaly_score,smart_money_score,risk_score,reasons
2026-04-27T01:14:03+00:00,solana,2NV5i75XzP1Ys7PTJxYTzbLfUHAMeSyxTKNeRJcUpump,45,,,,watch,66.0,0.0,65.0,0.0,0.0,sudden_rise_price_plus_volume
2026-04-27T01:14:03+00:00,solana,CMeT8HUvErnvKA618ji4r7xgE6xPdGiQokRChc4vszBP,snus,,,,watch,66.0,0.0,65.0,0.0,0.0,sudden_rise_price_plus_volume
2026-04-27T01:14:03+00:00,solana,vJqiL1D3D8B6ZC87DRA1fNtg8K66LH1M11zSHGcpump,TRAVELER,,,,watch,66.0,0.0,65.0,0.0,0.0,sudden_rise_price_plus_volume
2026-04-27T01:14:03+00:00,solana,3qPsKJaxUrBTMXNTfYtUnibABY6mioTmmbw5YCnXpump,UP->卐PE,,,,watch,30.0,36.0,65.0,0.0,0.0,normal_watch
2026-04-27T01:14:03+00:00,solana,7hWdXkYfQyDedY6zUCdBvzo7AezPszKXaMiM82VNpump,Elon ,,,,watch,30.0,36.0,65.0,0.0,0.0,normal_watch
2026-04-27T01:14:03+00:00,solana,1JaoHQyscmdPnhmRkiwsHHbYp86mop771dsTh5Ypump,muney,,,,watch,55.1,0.0,65.0,0.0,0.0,sudden_rise_price_plus_volume
2026-04-27T01:14:03+00:00,solana,9CxcmgT83emiDfixZGgMPN5cYobnEWCeCkwjkp2KSdF4,snus,,,,watch,30.0,16.78,56.1,0.0,0.0,normal_watch
2026-04-27T01:14:03+00:00,solana,4df1wZoygsynEZ6XmpcoabrVwv7nBgjHLyCns5xApump,BELKA,,,,watch,20.66,0.0,41.39,0.0,0.0,normal_watch
2026-04-27T01:14:03+00:00,solana,4dcuxLTfwTAdvxrZyDSczGgvkcR12BKRFYvbBoeVpump,TIME MACHINE,,,,watch,24.37,1.76,40.69,6.22,0.0,normal_watch
2026-04-27T01:14:03+00:00,solana,CJUrENDAuSm4FxxziUgftnUJqqXjm4VL1zhJgwXupump,HENRY,,,,watch,15.84,6.49,39.21,0.0,0.0,normal_watch
2026-04-27T01:14:03+00:00,solana,9Ux56kGRUGwwXvjohTc3BWLp11kvN6nhTFyQ3JUNpump,CLARKS ,,,,watch,30.0,0.0,30.0,0.0,0.0,normal_watch
2026-04-27T01:14:03+00:00,solana,HeawX8Gx84rd63oDVadiMmuWPX1JcDGbirZjj4LX8tkk,mɔ,,,,watch,12.5,12.5,30.0,0.0,50.0,risk:mintable;risk:freeze_authority
2026-04-27T01:14:03+00:00,solana,34q2KmCvapecJgR6ZrtbCTrzZVtkt3a5mHEA3TuEsWYb,LOL,,,,watch,24.64,0.0,29.24,0.0,0.0,normal_watch
2026-04-27T01:14:03+00:00,solana,3hPjuKcU2Bs2hGnwrkNnYFnmkUbJNsaPpM6MzRH7pump,Dunald,,,,watch,6.88,12.01,20.98,0.0,0.0,normal_watch
2026-04-27T01:14:03+00:00,solana,4UeLCRqARmfb6e6KQijtiktqqXUxbfk6jZng7DhuBAGS,ASTEROID,,,,watch,6.01,7.23,18.0,0.0,0.0,normal_watch
2026-04-27T01:14:03+00:00,solana,CGEDT9QZDvvH5GmVkWJH2BXiMJqMJySC9ihWyr7Spump,BURNIE,,,,watch,9.31,1.67,13.17,0.0,0.0,normal_watch
2026-04-27T01:14:03+00:00,solana,Hon2rHAiqkcDtUzL5gA2vjXPr7T1MPCK2UT2AHKCpump,MAGA,,,,watch,6.17,3.29,12.42,0.0,0.0,normal_watch
2026-04-27T01:14:03+00:00,solana,BFiGUxnidogqcZAPVPDZRCfhx3nXnFLYqpQUaUGpump,SPIKE,,,,watch,5.92,0.0,10.26,0.0,0.0,normal_watch
2026-04-27T01:14:03+00:00,solana,KMnDBXcPXoz6oMJW5XG4tXdwSWpmWEP2RQM1Uujpump,FIGHT,,,,watch,5.61,0.8,9.32,0.0,0.0,normal_watch
