ts,chain,address,symbol,binance_symbol,binance_base_asset,binance_match_type,label,pump_score,dump_score,anomaly_score,smart_money_score,risk_score,reasons
2026-05-01T05:01:59+00:00,solana,4aU8kPcEcpYjSbV4WM5iQAuUzw2aQDUj5AgaLYtvpump,MOODANG,,,,anomaly_watch,55.0,0.0,100.0,15.0,0.0,buy_pressure;ml_isolation_forest_anomaly
2026-05-01T05:01:59+00:00,solana,GZQ9FcpqJ2yqYhJLSr3Utb7ybXnh4fRt5B1bpUgqJZGx,Dragon,,,,anomaly_watch,66.0,0.0,97.36,0.0,0.0,sudden_rise_price_plus_volume;ml_isolation_forest_anomaly
2026-05-01T05:01:59+00:00,solana,3KHMZhpthXuiCcgfTv7vVu9PpEz64KAEURFwi6Lopump,Goblin,,,,anomaly_watch,9.52,12.01,95.96,0.0,0.0,normal_watch;ml_isolation_forest_anomaly
2026-05-01T05:01:59+00:00,solana,6AVAUKa9uxQpruHZUinFECpXEh1usRVtzQWK8N2wpump,SCAM,,,,watch,5.96,26.13,67.29,0.0,0.0,normal_watch
2026-05-01T05:01:59+00:00,solana,6ZMxZaNKFJD7uL5mgxBkrjRMeM8r7zZrHqKMiCSTpump,PODSLOP,,,,watch,30.0,19.93,61.01,0.0,0.0,normal_watch
2026-05-01T05:01:59+00:00,solana,2LUZGzSprX6DJQGKGaXvGSYnuf4xHfCuJCeeKHfymoon,disbelief,,,,watch,3.82,37.03,58.84,0.0,0.0,normal_watch
2026-05-01T05:01:59+00:00,solana,9aJfHK7sqp392WxkMTotRPEXfteQHsyUzz3wvxf9pump,podslop,,,,watch,41.36,0.0,47.67,0.0,0.0,sudden_rise_price_plus_volume
2026-05-01T05:01:59+00:00,solana,2CKp88BFyPzr7gEuQKXMJ9cqa24AFXUNC41FR7udpump,Walter,,,,watch,8.95,20.01,47.47,4.24,0.0,normal_watch
2026-05-01T05:01:59+00:00,solana,6Yc76p3Lpeu9Gftb9KRMtyJaXgM7emFFBu9APT3ppump,CELESTE,,,,watch,30.0,10.9,46.95,0.0,0.0,normal_watch
2026-05-01T05:01:59+00:00,solana,Bc21ih5H2bLi8jfroorGvjZoNWfHiBsW7RboGr2pump,Courthouse,,,,watch,30.0,9.84,45.3,0.0,0.0,normal_watch
2026-05-01T05:01:59+00:00,solana,6LwfaBrpgmHgiWWwfA6LQDy5QTN6Kxu1yopTt3aYpump,MOODANG,,,,watch,0.0,0.0,42.03,0.0,0.0,normal_watch
2026-05-01T05:01:59+00:00,solana,9TLi3oCrSEeFQA96HsEEzftxLvGG9vuRQ8C3FFLqpump,MOODANG,,,,watch,0.0,0.0,42.03,0.0,0.0,normal_watch
2026-05-01T05:01:59+00:00,solana,9wxXuGJfagqyqhm4MUdrEm8eUEzw9MBBH8FA3d1Npump,CHADLON,,,,watch,30.06,0.0,35.73,0.0,0.0,normal_watch
2026-05-01T05:01:59+00:00,solana,EopBHT7cEfAHVaikYTsNhnZNvakRD7Z7fYL95uCVpump,TGMM1000,,,,watch,31.75,0.0,32.73,0.0,0.0,normal_watch
2026-05-01T05:01:59+00:00,solana,2ssMotVbTUfRJev2UnibHzHsoeszPzgwbfsTZPSHpump,Wish,,,,watch,1.61,21.0,28.03,0.0,0.0,normal_watch
2026-05-01T05:01:59+00:00,solana,Ha5Z2DfRv6Ar2nAeBLCGWHqzwXKL3of4DqKwzzwpump,FOFAR,,,,watch,8.05,7.3,23.38,0.0,0.0,normal_watch
2026-05-01T05:01:59+00:00,solana,E8syR4zsgQG2zo9YyiyfX4ujubByR4z6qj9stjASpump,STJUDE,,,,watch,3.36,16.32,23.16,0.0,0.0,normal_watch
2026-05-01T05:01:59+00:00,solana,3vH3NzuHafRNvwKKzoGTWNuLtg5Kc38BxsmfUwgPpump,LUNCHMONEY,,,,watch,5.01,3.66,17.57,0.0,0.0,normal_watch
2026-05-01T05:01:59+00:00,solana,mVQdXGxsj7ac9RpMcniWUF7iGsMdu4N94uwb5vmpump,BlueBuck,,,,watch,0.65,8.2,14.43,0.0,0.0,normal_watch
2026-05-01T05:01:59+00:00,solana,3TYgKwkE2Y3rxdw9osLRSpxpXmSC1C1oo19W9KHspump,BULL,,,,watch,4.8,2.63,8.94,0.0,0.0,normal_watch
